id,date,amount,label,category,source,status,comment,sharing_mode,account_id,period_id,created_at,updated_at
976,2025-01-27,6.99,Brico,brico,csv_import,draft,"Unnderwiss Cable sata to usb Adaptateur SSD/HDD Compatible avec les disques durs externes et internes, 2,5 pouces Compatible avec les systèmes d'exploitation Windows, Mac et Linux",brico,1,,2026-05-24T19:12:46.747522,2026-05-25T12:48:49.292806
977,2025-01-23,9.34,Brico,brico,csv_import,draft,"Bosch Accessories Lame plongeante HCS PAIZ 32 EPC (Bois, Accessoires pour Outils Oscillants StarlockPlus et StarlockMax)",brico,1,,2026-05-24T19:12:46.747523,2026-05-25T12:48:49.292807
978,2025-01-22,24.97,Brico,brico,csv_import,draft,"S&R Disque Diamant 125 à Meuler le Béton. Meule Abrasive à Poncer Béton, Pierre, Granit. 2 rangées diamantés",brico,1,,2026-05-24T19:12:46.747524,2026-05-25T12:48:49.292807
979,2025-01-22,20.34,Brico,brico,csv_import,draft,"STANLEY Bac à Enduit en Acier Inoxydable 305 mm - Robuste et Résistant - Forme Incurvée avec Bords Fins et Solides - Peu Emcombrant STHT0-05867, Argent",brico,1,,2026-05-24T19:12:46.747525,2026-05-25T12:48:49.292808
980,2025-01-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747526,2026-05-25T12:48:49.292808
981,2025-01-18,9.75,Brico,brico,csv_import,draft,"Amazon Basics Câble USB-2.0 type C vers Lightning (certifié MFi), 0.9 m, blanc",brico,1,,2026-05-24T19:12:46.747527,2026-05-25T12:48:49.292809
982,2025-01-18,12.74,Brico,brico,csv_import,draft,UGREEN Câble Lightning vers USB C MFi Certifié Nylon Tressé Chargeur iPhone Rapide Compatible avec iPhone 14 Plus Pro Max 13 12 11 SE 2022 XR XS iPad Pro 2017 AirPods Pro (1M),brico,1,,2026-05-24T19:12:46.747528,2026-05-25T12:48:49.292809
983,2025-01-18,9.20,Brico,brico,csv_import,draft,"Amazon Basics Câble USB-C vers Lightning en nylon tressé, chargeur certifié MFi pour iPhone 13/12/11/X/XS/XR/8 - gris foncé, 1,8 m",brico,1,,2026-05-24T19:12:46.747529,2026-05-25T12:48:49.292810
984,2025-01-17,12.99,Brico,brico,csv_import,draft,"JETech Verre Trempé Anti-Espion pour iPhone 14 Pro 6,1 Pouces avec Protecteur Objectif Caméra Arrière, Couverture Complète, Film Protection Écran, 2 Pièces Chacun",brico,1,,2026-05-24T19:12:46.747530,2026-05-25T12:48:49.292810
985,2025-01-14,21.99,Brico,brico,csv_import,draft,"Veehoo Tapis Chauffant pour Animaux, Chien Chat Tapis Chauffant Température 35-43℃ Coussin Chauffant électrique Imperméable avec Câble Anti-Morsure Housse en Flanelle Amovible, 40 x 50cm",brico,1,,2026-05-24T19:12:46.747531,2026-05-25T12:48:49.292811
986,2025-01-12,14.00,Brico,brico,csv_import,draft,Ressort à cintrer cuivre 12x14 extérieur Virax 251014,brico,1,,2026-05-24T19:12:46.747532,2026-05-25T12:48:49.292812
987,2025-01-12,17.99,Brico,brico,csv_import,draft,Apple EarPods avec connecteur Lightning ​​​​​​​,brico,1,,2026-05-24T19:12:46.747533,2026-05-25T12:48:49.292812
988,2025-01-12,40.36,Brico,brico,csv_import,draft,"Otterbox Defender XT Coque pour iPhone 14 Pro avec MagSafe, Antichoc, Anti-Chute, Robuste, supporte 5 x Plus de Chutes Que la Norme Militaire, Noir, Livré sans Emballage",brico,1,,2026-05-24T19:12:46.747534,2026-05-25T12:48:49.292813
989,2025-01-09,20.99,Brico,brico,csv_import,draft,"30m Corde en Acier Inoxydable à Suspendre Kit, 3mm Câble en acier inoxydable enduit de PVC avec Tendeur de corde M5 et Crochets, pour Corde à Linge, Suspension Lumineuse, Plante Grimpante, Rambarde",brico,1,,2026-05-24T19:12:46.747535,2026-05-25T12:48:49.292813
990,2025-01-09,23.99,Brico,brico,csv_import,draft,"Angooni Lot de 65 Corde Cable Acier Inoxydable de 35 m - Tendeur de câble en acier inoxydable 304 - Avec œillets - Tuteurs pour plantes grimpantes, cordes à linge, lumières suspendues",brico,1,,2026-05-24T19:12:46.747536,2026-05-25T12:48:49.292814
991,2025-01-08,2.99,Brico,brico,csv_import,draft,"Savy 4807020 Pinceau plat toute peinture Fibres Synthétiques largeur 20 mm, Violet",brico,1,,2026-05-24T19:12:46.747537,2026-05-25T12:48:49.292814
992,2025-01-08,2.99,Brico,brico,csv_import,draft,Savy 1643020 Pinceau radiateur virole coudée 20 mm,brico,1,,2026-05-24T19:12:46.747538,2026-05-25T12:48:49.292815
993,2025-01-08,2.17,Brico,brico,csv_import,draft,"SAVY Pinceau plat bi-matière peinture mate, velours et satinée larg.20mm",brico,1,,2026-05-24T19:12:46.747539,2026-05-25T12:48:49.292815
994,2025-01-08,2.99,Brico,brico,csv_import,draft,"SAVY Pinceau Plat coudé sur Chant pour radiateur et accès Difficile FSC 100%, Tous Types de peintures Largeur 30mm, Bois Naturel",brico,1,,2026-05-24T19:12:46.747540,2026-05-25T12:48:49.292816
995,2025-01-06,17.00,Brico,brico,csv_import,draft,"iBOARD Laisse de planche de surf, corde droite à tour unique pour longboard, paddleboard, planches de surf, remplacement de 5,5 mm, noir et bleu",brico,1,,2026-05-24T19:12:46.747541,2026-05-25T12:48:49.292816
996,2025-01-06,39.52,Brico,brico,csv_import,draft,Kit de fixation pour radiateurs fonte Réf C13900313,brico,1,,2026-05-24T19:12:46.747542,2026-05-25T12:48:49.292817
997,2025-01-04,19.71,Brico,brico,csv_import,draft,Tajima GNB265FBR Lame de scie Fluoro Coat à Rapid Saw Black et Pull-over 265 mm,brico,1,,2026-05-24T19:12:46.747543,2026-05-25T12:48:49.292817
998,2025-01-04,20.30,Brico,brico,csv_import,draft,"160 PCS Connecteurs électriques avec tige de commande,connecteur electrique,connecteurs électriques kit,2 trous 110PCS, 3 trous 30PCS, 4 trous 10PCS, 5 trous 10PCS (boîte en plastique)",brico,1,,2026-05-24T19:12:46.747544,2026-05-25T12:48:49.292818
999,2025-01-04,5.75,Brico,brico,csv_import,draft,"BGS Diy 80990 - Vis multifonctions - profil en T (pour Torx) T10-3,0 x 20 mm - 260 pièces",brico,1,,2026-05-24T19:12:46.747545,2026-05-25T12:48:49.292819
1000,2025-01-04,14.99,Brico,brico,csv_import,draft,"S&R Tenailles en acier chrome-vanadium de haute qualité 280mm, poignées en PVC bleues",brico,1,,2026-05-24T19:12:46.747546,2026-05-25T12:48:49.292819
1001,2025-01-04,24.89,Brico,brico,csv_import,draft,wolfcraft 4688000 Renvoi d'Angle - Perçage et vissage à 90 degrès - Pour Visseuse sans fil - Multicolore,brico,1,,2026-05-24T19:12:46.747547,2026-05-25T12:48:49.292820
1002,2025-01-04,9.99,Brico,brico,csv_import,draft,"Enhon [NEW] 2mm Crayon Chantier avec 13 Mines, Crayon Menuisier avec Taille-Crayon, Marqueur Trou Profond Crayons de Charpentier pour Bois, Metal, Béton, Bricolage Outillage - Noir",brico,1,,2026-05-24T19:12:46.747548,2026-05-25T12:48:49.292820
1003,2025-01-04,11.38,Brico,brico,csv_import,draft,Stanley 0-66-357 Tournevis Porte- Boule Bi-Matière Avec 6 Embouts - Tête Magnétique - Réservoir De Stockage Dans Le Manche,brico,1,,2026-05-24T19:12:46.747549,2026-05-25T12:48:49.292821
1004,2025-01-04,6.11,Brico,brico,csv_import,draft,STANLEY - Niveau Magnétique de Poche - 042130,brico,1,,2026-05-24T19:12:46.747550,2026-05-25T12:48:49.292821
1005,2025-01-04,15.00,Brico,brico,csv_import,draft,Ausonia - 42070 Taloche caoutchouc éponge pour enduire pour jointoiement 25x10 Cm,brico,1,,2026-05-24T19:12:46.747551,2026-05-25T12:48:49.292822
1006,2025-01-03,31.99,Brico,brico,csv_import,draft,"Navaris Organiseur L Outils Vide - 3x Boîte à Outil professionnelle - 31,5 x 22,5 x 19,8 cm - Valise Empilable Rangement Multiple Cases Modulables",brico,1,,2026-05-24T19:12:46.747552,2026-05-25T12:48:49.292822
1007,2025-01-03,3.38,Brico,brico,csv_import,draft,Bosch Lampe de phare Pure Light H4 12V 60/55W,brico,1,,2026-05-24T19:12:46.747553,2026-05-25T12:48:49.292823
1008,2025-01-03,19.99,Brico,brico,csv_import,draft,"RoverTac Multitool Pince Couteau de poche, 14 en 1 Multi-outils Couteau Pince Scie Ouvre Bouteille Verrouillage de Sécurité, Matériel de Camping et de Randonnée, Cadeaux pour Hommes Papa",brico,1,,2026-05-24T19:12:46.747555,2026-05-25T12:48:49.292823
1009,2025-01-03,11.49,Brico,brico,csv_import,draft,"EdcX Paracord 4 mm, 35+ Couleurs Unies (10 m, 15 m, 30 m, 50 m, 100 m, 300 m) | Idéal pour l'artisanat, Le Camping, la Survie | Corde 100% Nylon 4 mm | Cordon Tactique 550 Type III (Army Green, 15 m)",brico,1,,2026-05-24T19:12:46.747556,2026-05-25T12:48:49.292824
1010,2025-01-02,11.99,Brico,brico,csv_import,draft,Gedotec Loqueteau à Ressort | Plaque Quincaillerie Kit de Serrure - 99 mm | 1 Pièce | Fermeture Acier Galvanisé Porte Fenêtre de Balcon et Terrasse Bois | Loquet universel porte avec Douille patio,brico,1,,2026-05-24T19:12:46.747558,2026-05-25T12:48:49.292824
1011,2025-01-01,4.68,Brico,brico,csv_import,draft,Connecteur electrique - Adaptateur prise - Prise Plate - Raccord electrique - Fiche electrique - Fiche Femelle Caoutchouc Douille D4.8mm Avec EclIPse Noir - Debflex - 713590,brico,1,,2026-05-24T19:12:46.747559,2026-05-25T12:48:49.292825
1012,2025-01-01,4.15,Brico,brico,csv_import,draft,Prise electrique male - Fiche electrique - Prise male - Prise male 220 V - Fiche male - Fiche electrique male - Fiche Male Caoutchouc Broche D.4.8mm Noir - Debflex - 713200,brico,1,,2026-05-24T19:12:46.747560,2026-05-25T12:48:49.292826
1013,2025-01-01,2.90,Brico,brico,csv_import,draft,Prise 16A + Terre Etanche,brico,1,,2026-05-24T19:12:46.747561,2026-05-25T12:48:49.292826
1014,2025-01-01,21.89,Brico,brico,csv_import,draft,JAUGE DE MESURE MECANIQUE AFRISO MT-PROFIL R pour cuve et citerne profondeur jusqu'a 250cm,brico,1,,2026-05-24T19:12:46.747562,2026-05-25T12:48:49.292827
1015,2026-04-28,3650.29,Brico,brico,csv_import,draft,Accompte fenetre PVC Axel Fermeture,brico,1,,2026-05-24T19:12:46.747563,2026-05-25T12:48:49.292827
1016,2026-03-28,97.00,Leroy Merlin,brico,csv_import,draft,,,1,,2026-05-24T19:13:08.023801,2026-05-25T12:48:49.292828
1017,2026-03-28,36.31,euros Leroy Merlin,brico,csv_import,draft,,,1,,2026-05-24T19:13:08.023806,2026-05-25T12:48:49.292828
1018,2026-02-16,70.00,casto,brico,csv_import,draft,,,1,,2026-05-24T19:13:08.023808,2026-05-25T12:48:49.292829
1019,2026-01-18,12.00,Leroy,brico,csv_import,draft,,,1,,2026-05-24T19:13:08.023809,2026-05-25T12:48:49.292829
1020,2026-05-22,21.00,marche Ilan,50/50,telegram,draft,,quotepart,1,,2026-07-11T12:53:11.014387,2026-07-11T14:14:52.649723
1021,2026-06-24,59.00,Kerbio,quotepart,telegram,draft,,,1,,2026-07-11T13:23:31.525251,2026-07-11T16:28:14.650412
1022,2026-05-30,34.00,Blons tricot,50/50,telegram,draft,,,1,,2026-07-11T13:23:31.527675,2026-07-11T14:25:27.945287
1023,2026-05-29,131.00,Biocoop,50/50,telegram,draft,,,1,,2026-07-11T13:23:31.529893,2026-07-11T14:25:27.945287
1031,2026-06-16,94.00,Farine,quotepart,telegram,draft,,,2,,2026-07-11T13:23:39.595467,2026-07-11T16:28:14.650419
1032,2026-06-14,333.00,La fourche,50/50,telegram,draft,,,2,,2026-07-11T13:23:39.597521,2026-07-11T14:25:27.945287
1033,2026-05-31,162.71,Carole mai,50/50,telegram,draft,,,2,,2026-07-11T13:23:39.598888,2026-07-11T14:27:03.789085
1034,2026-05-31,23.00,Tonio,quotepart,telegram,draft,,,2,,2026-07-11T13:23:39.600236,2026-07-11T14:29:22.519142
1035,2026-05-27,16.00,Stricot,50/50,telegram,draft,,,2,,2026-07-11T13:23:39.601795,2026-07-11T14:25:27.945287
1045,2026-06-10,154.00,weightworld,50/50,telegram,draft,,,2,,2026-07-11T13:23:39.672079,2026-07-11T14:27:28.166721
1046,2026-06-10,100.00,Sunday Naturale,50/50,telegram,draft,,,2,,2026-07-11T13:23:39.673654,2026-07-11T14:27:51.192259
1055,2026-07-01,150.00,Kerbio,quotepart,telegram,draft,,,2,,2026-07-11T13:26:22.800450,2026-07-11T16:28:14.650420
1056,2026-07-01,246.22,Carole salaire juin,50/50,telegram,draft,,,2,,2026-07-11T13:26:22.802850,2026-07-11T14:27:03.789085
1060,2026-07-05,11.00,Tonio,quotepart,telegram,draft,,,2,,2026-07-11T13:28:30.686852,2026-07-11T14:23:20.189587
1061,2026-07-11,10.00,Navette,50/50,telegram,draft,,,2,,2026-07-11T13:28:30.730312,2026-07-11T14:30:35.939399
1062,2026-07-11,12.00,Alsa,50/50,telegram,draft,,,2,,2026-07-11T13:28:30.731197,2026-07-11T14:30:35.939401
1063,2026-07-11,500.00,VIR INST trop plein,virement,csv_import,draft,,,5,,2026-07-11T16:24:58.695285,2026-07-11T16:24:58.695288
1064,2026-07-11,106.65,VIR gel 11072026,virement,csv_import,draft,,,5,,2026-07-11T16:24:58.697562,2026-07-11T16:24:58.697564
1065,2026-07-11,1208.10,VIR INST LOIC GOURMELON,virement,csv_import,draft,,,5,,2026-07-11T16:24:58.700876,2026-07-11T16:24:58.700878
1066,2026-07-10,27.26,CARTE 09/07 MARKET NERJA NERJA,50/50,csv_import,draft,,,5,,2026-07-11T16:24:58.701874,2026-07-11T16:25:21.669886
1067,2026-07-09,112.21,CARTE 08/07 AGRICULTURA VEDI FRIGILIANA,50/50,csv_import,draft,,,5,,2026-07-11T16:24:58.702912,2026-07-11T16:25:28.268179
1068,2026-07-09,54.55,CARTE 08/07 MARKET NERJA NERJA,50/50,csv_import,draft,,,5,,2026-07-11T16:24:58.703721,2026-07-11T16:25:36.121170
1069,2026-07-08,130.00,CARTE 07/07 Volotea     G58U BARCELONA,50/50,csv_import,draft,,,5,,2026-07-11T16:24:58.704574,2026-07-11T16:25:45.233632
1070,2026-07-08,4.50,CARTE 07/07 RELAY BREAD CO GUIPAVAS,50/50,csv_import,draft,,,5,,2026-07-11T16:24:58.706119,2026-07-11T16:26:21.387155
1071,2026-07-07,52.20,CARTE 06/07 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.707477,2026-07-11T16:28:14.650420
1072,2026-07-06,38.90,CARTE 05/07 SAVEZ-VOUS PLAN ST POL DE LEON,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.709327,2026-07-11T16:24:58.709329
1073,2026-07-06,78.95,CARTE 04/07 KERBIO R DROITE0 BREST,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.710632,2026-07-11T16:28:14.650422
1074,2026-07-02,700.00,VIR MADAME   VASSEUR ALICE,virement,csv_import,draft,,,5,,2026-07-11T16:24:58.712500,2026-07-11T16:24:58.712503
1075,2026-06-30,700.00,VIR M GOURMELON LOIC,virement,csv_import,draft,,,5,,2026-07-11T16:24:58.713735,2026-07-11T16:24:58.713736
1076,2026-06-27,51.70,CARTE 26/06 KERBIO R DROITE BREST,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.714971,2026-07-11T16:28:14.650422
1077,2026-06-22,168.67,CARTE 20/06 GRAINE DE BIO PONT L ABBE,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.716755,2026-07-11T16:28:50.554634
1078,2026-06-20,31.50,CARTE 19/06 GRAINE DE BIO PONT L ABBE,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.718242,2026-07-11T16:28:50.554636
1079,2026-06-18,148.41,CARTE 17/06 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.719447,2026-07-11T16:28:14.650422
1080,2026-06-17,44.00,CARTE 16/06 SNCF-VOYAGEURS PARIS 10,dette,csv_import,draft,,,1,,2026-07-11T16:24:58.720371,2026-07-11T16:28:06.961832
1081,2026-06-15,42.10,CARTE 14/06 SAVEZ-VOUS PLAN0 ST POL DE LEO,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.721710,2026-07-11T16:24:58.721711
1082,2026-06-15,197.67,CARTE 13/06 GRAINE DE BIO PONT L ABBE,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.722969,2026-07-11T16:28:50.554637
1083,2026-06-12,495.00,VIR INST poisson viande etc,50/50,csv_import,draft,,,5,,2026-07-11T16:24:58.729132,2026-07-11T16:24:58.729135
1084,2026-06-11,135.29,CARTE 10/06 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.729803,2026-07-11T16:28:14.650423
1085,2026-06-08,88.00,VIR erreur carte marche Manu,50/50,csv_import,draft,,,5,,2026-07-11T16:24:58.730497,2026-07-11T16:24:58.730498
1086,2026-06-05,212.88,CARTE 04/06 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.731127,2026-07-11T16:28:14.650423
1087,2026-06-02,700.00,VIR MADAME   VASSEUR ALICE,virement,csv_import,draft,,,5,,2026-07-11T16:24:58.731834,2026-07-11T16:24:58.731835
1088,2026-06-01,25.30,CARTE 30/05 SAVEZ-VOUS PLAN0 ST POL DE LEO,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.732555,2026-07-11T16:24:58.732556
1089,2026-06-01,700.00,VIR M GOURMELON LOIC,virement,csv_import,draft,,,5,,2026-07-11T16:24:58.733279,2026-07-11T16:24:58.733280
1090,2026-05-28,79.99,CARTE 27/05 LEROY MERLIN GUIPAVAS,brico,csv_import,draft,,,5,,2026-07-11T16:24:58.734113,2026-07-11T16:24:58.734114
1091,2026-05-27,10.40,CARTE 26/05 SAVEZ-VOUS PLAN ST POL DE LEON,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.734859,2026-07-11T16:24:58.734860
1092,2026-05-27,19.66,CARTE 26/05 GIE DOUAR BEV LA ROCHE MAURI,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.735582,2026-07-11T16:24:58.735583
1093,2026-05-27,91.19,CARTE 26/05 FINIS TERRA BREST,divers,csv_import,draft,,,5,,2026-07-11T16:24:58.736288,2026-07-11T16:24:58.736289
1094,2026-05-25,138.34,CARTE 23/05 GRAINE DE BIO PONT L ABBE,quotepart,csv_import,draft,,,5,,2026-07-11T16:24:58.736855,2026-07-11T16:28:50.554637
1095,2026-05-25,84.50,CARTE 23/05 SumUp  *Ty Tropi Plomeur,divers,csv_import,draft,,,5,,2026-07-11T16:24:58.737652,2026-07-11T16:24:58.737653
1096,2026-09-12,43.46,CARTE 11/09 IKEA BREST GUIPAVAS,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.306222,2026-09-15T18:08:20.842061
1097,2026-09-11,130.16,CARTE 10/09 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.319133,2026-09-15T14:54:13.319138
1098,2026-09-09,11.77,CARTE 08/09 CARREFOUR CITY BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.326437,2026-09-15T18:08:20.842061
1099,2026-09-07,271.08,CARTE 06/09 La Fourche SEINE ET MARN,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.336113,2026-09-15T18:08:20.842061
1100,2026-09-07,39.90,CARTE 05/09 CASTORAMA BREST   1485/,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.343755,2026-09-15T18:08:20.842061
1101,2026-09-07,13.59,CARTE 05/09 Action 4247 Brest,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.346305,2026-09-15T18:12:04.522157
1102,2026-09-07,45.51,CARTE 05/09 MV BREST KERGA BREST,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.349206,2026-09-15T18:08:20.842061
1103,2026-09-07,110.05,CARTE 05/09 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.354968,2026-09-15T14:54:13.354971
1104,2026-09-02,16.70,CARTE 01/09 SAVEZ-VOUS PLAN ST POL DE LEON,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.359712,2026-09-15T14:54:13.359783
1105,2026-09-02,700.00,VIR MADAME   VASSEUR ALICE,virement,csv_import,draft,,,2,,2026-09-15T14:54:13.364516,2026-09-15T14:54:13.364520
1106,2026-08-31,41.25,CARTE 29/08 EARL DE VOURCH PLABENNEC,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.370744,2026-09-15T18:12:04.522157
1107,2026-08-31,28.03,CARTE 30/08 LEROY MERLIN GUIPAVAS,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.381658,2026-09-15T14:54:13.381661
1108,2026-08-31,6.69,CARTE 30/08 LEROY MERLIN GUIPAVAS,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.388267,2026-09-15T14:54:13.388272
1109,2026-08-31,10.66,CARTE 29/08 LEROY MERLIN GUIPAVAS,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.394845,2026-09-15T14:54:13.394850
1110,2026-08-31,49.40,CARTE 29/08 SAVEZ-VOUS PLAN ST POL DE LEON,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.401791,2026-09-15T14:54:13.401797
1111,2026-08-31,20.72,CARTE 29/08 GIE DOUAR BEV LA ROCHE MAURI,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.406624,2026-09-15T14:54:13.406627
1112,2026-08-31,700.00,VIR M GOURMELON LOIC,virement,csv_import,draft,,,1,,2026-09-15T14:54:13.415600,2026-09-15T14:54:13.415608
1113,2026-08-28,88.22,CARTE 27/08 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.419313,2026-09-15T14:54:13.419316
1114,2026-08-25,12.12,CARTE 24/08 WISE BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.422120,2026-09-15T18:14:59.927081
1115,2026-08-22,23.16,CARTE 21/08 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.425785,2026-09-15T14:54:13.425796
1116,2026-08-22,200.00,VIR INST LOIC GOURMELON,virement,csv_import,draft,,,1,,2026-09-15T14:54:13.457733,2026-09-15T14:54:13.457737
1117,2026-08-19,37.40,CARTE 18/08 GIE DOUAR BEV LA ROCHE MAURI,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.461334,2026-09-15T14:54:13.461337
1118,2026-08-19,4.66,CARTE 18/08 LEROY MERLIN GUIPAVAS,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.468665,2026-09-15T14:54:13.468670
1119,2026-08-18,7.87,CARTE 17/08 LEROY MERLIN GUIPAVAS,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.479454,2026-09-15T14:54:13.479458
1120,2026-08-17,94.86,CARTE 16/08 LEROY MERLIN GUIPAVAS,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.488296,2026-09-15T14:54:13.488303
1121,2026-08-17,66.24,CARTE 15/08 GRAINE DE BIO PONT L ABBE,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.494208,2026-09-15T14:54:13.494213
1122,2026-08-14,26.45,CARTE 08/08 GIE DOUAR BEV LA ROCHE MAURI,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.501467,2026-09-15T14:54:13.501472
1123,2026-08-14,67.48,CARTE 13/08 La Fourche SEINE ET MARN,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.508466,2026-09-15T18:08:20.842061
1124,2026-08-12,200.00,VIR INST MADAME VASSEUR ALICE,virement,csv_import,draft,,,2,,2026-09-15T14:54:13.512460,2026-09-15T14:54:13.512464
1125,2026-08-10,26.96,CARTE 08/08 BRICO DEPOT BREST2914   /,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.523486,2026-09-15T14:54:13.523532
1126,2026-08-10,28.71,CARTE 08/08 BOUCHBIOMINOU PLOUZANE,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.533147,2026-09-15T18:08:20.842061
1127,2026-08-08,123.43,CARTE 07/08 CEDEO BREST   3976/,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.543730,2026-09-15T18:08:20.842061
1128,2026-08-07,171.05,CARTE 06/08 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.556672,2026-09-15T14:54:13.556682
1129,2026-08-07,304.20,CARTE 06/08 CEDEO BREST   3976/,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.563463,2026-09-15T18:08:20.842061
1130,2026-08-05,50.00,CARTE 04/08 SAVEZ-VOUS PLAN ST POL DE LEON,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.568879,2026-09-15T14:54:13.568884
1131,2026-08-05,16.50,CARTE 04/08 GIE DOUAR BEV LA ROCHE MAURI,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.573490,2026-09-15T14:54:13.573493
1132,2026-08-05,16.00,CARTE 04/08 FINIS TERRA BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.578967,2026-09-15T18:08:20.842061
1133,2026-08-05,176.34,CARTE 04/08 CEDEO BREST   3976/,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.587107,2026-09-15T18:08:20.842061
1134,2026-08-04,113.10,CARTE 03/08 LEROY MERLIN GUIPAVAS,brico,csv_import,draft,,,5,,2026-09-15T14:54:13.595047,2026-09-15T14:54:13.595053
1135,2026-08-03,378.98,CARTE 03/08 La Fourche SEINE ET MARN,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.607039,2026-09-15T18:08:20.842061
1136,2026-08-03,36.85,CARTE 01/08 BIOCOOP LE RELECQ KERH,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.614664,2026-09-15T18:08:20.842061
1137,2026-08-03,31.50,CARTE 01/08 SAVEZ-VOUS PLAN ST POL DE LEON,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.617021,2026-09-15T14:54:13.617025
1138,2026-08-03,41.47,CARTE 01/08 BOUCHBIOMINOU PLOUZANE,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.624439,2026-09-15T18:08:20.842061
1139,2026-08-03,35.56,CARTE 01/08 GIE DOUAR BEV LA ROCHE MAURI,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.635099,2026-09-15T14:54:13.635104
1140,2026-08-03,700.00,VIR MADAME   VASSEUR ALICE,virement,csv_import,draft,,,2,,2026-09-15T14:54:13.645102,2026-09-15T14:54:13.645112
1141,2026-07-31,8.00,CARTE 28/07 EMPRESA MALAGUEN MALAGA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.651181,2026-09-15T18:08:20.842061
1142,2026-07-31,30.40,CARTE 30/07 LECLERC GOUESNOU GOUESNOU,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.655092,2026-09-15T18:08:20.842061
1143,2026-07-31,700.00,VIR M GOURMELON LOIC,virement,csv_import,draft,,,1,,2026-09-15T14:54:13.657540,2026-09-15T14:54:13.657543
1144,2026-07-30,97.89,CARTE 29/07 KERBIO BREST,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.664436,2026-09-15T14:54:13.664439
1145,2026-07-30,101.27,CARTE 29/07 LECLERC GOUESNOU GOUESNOU,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.676635,2026-09-15T18:08:20.842061
1146,2026-07-29,4.90,CARTE 28/07 AGP LA MANON 521 MALAGA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.681295,2026-09-15T18:08:20.842061
